"year","month","day","Bombus species","x","y","julian_day","source","elevation","elev_units","US_L3CODE","US_L3NAME","NA_L3CODE","NA_L3NAME","NA_L2CODE","NA_L2NAME","NA_L1CODE","NA_L1NAME","STATE_NAME","EPA_REGION","L3_KEY","L2_KEY","L1_KEY","geometry","Name","Description","geometry.1"
"2023","06","21","morrisoni",-109.1736688,40.49483994,172,"UtahPP",1804,"meters","20","Colorado Plateaus","10.1.6","Colorado Plateaus","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Utah",9,"20  Colorado Plateaus","10.1  COLD DESERTS","10  NORTH AMERICAN DESERTS",c(-109.1736688, 40.49483994),"UT_13","UT    <br>       <br>   OID   76    <br>   State   UT    <br>   GridIDNo   13    <br>   Grid_ID   UT_13    <br>   Grid_ID_txt   13    <br>   Adoptions   <Null>    <br>   Static Grid ID   UT_13",c(-109.1736688, 40.49483994)
"2023","07","06","fervidus",-109.174534,40.495801,187,"UtahPP",1694,"meters","20","Colorado Plateaus","10.1.6","Colorado Plateaus","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Utah",9,"20  Colorado Plateaus","10.1  COLD DESERTS","10  NORTH AMERICAN DESERTS",c(-109.174534, 40.495801),"UT_13","UT    <br>       <br>   OID   76    <br>   State   UT    <br>   GridIDNo   13    <br>   Grid_ID   UT_13    <br>   Grid_ID_txt   13    <br>   Adoptions   <Null>    <br>   Static Grid ID   UT_13",c(-109.174534, 40.495801)
"2023","07","06","huntii",-109.174534,40.495801,187,"UtahPP",1694,"meters","20","Colorado Plateaus","10.1.6","Colorado Plateaus","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Utah",9,"20  Colorado Plateaus","10.1  COLD DESERTS","10  NORTH AMERICAN DESERTS",c(-109.174534, 40.495801),"UT_13","UT    <br>       <br>   OID   76    <br>   State   UT    <br>   GridIDNo   13    <br>   Grid_ID   UT_13    <br>   Grid_ID_txt   13    <br>   Adoptions   <Null>    <br>   Static Grid ID   UT_13",c(-109.174534, 40.495801)
"2023","07","06","huntii",-109.174534,40.495801,187,"UtahPP",1694,"meters","20","Colorado Plateaus","10.1.6","Colorado Plateaus","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Utah",9,"20  Colorado Plateaus","10.1  COLD DESERTS","10  NORTH AMERICAN DESERTS",c(-109.174534, 40.495801),"UT_13","UT    <br>       <br>   OID   76    <br>   State   UT    <br>   GridIDNo   13    <br>   Grid_ID   UT_13    <br>   Grid_ID_txt   13    <br>   Adoptions   <Null>    <br>   Static Grid ID   UT_13",c(-109.174534, 40.495801)
"2023","07","06","huntii",-109.174534,40.495801,187,"UtahPP",1694,"meters","20","Colorado Plateaus","10.1.6","Colorado Plateaus","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Utah",9,"20  Colorado Plateaus","10.1  COLD DESERTS","10  NORTH AMERICAN DESERTS",c(-109.174534, 40.495801),"UT_13","UT    <br>       <br>   OID   76    <br>   State   UT    <br>   GridIDNo   13    <br>   Grid_ID   UT_13    <br>   Grid_ID_txt   13    <br>   Adoptions   <Null>    <br>   Static Grid ID   UT_13",c(-109.174534, 40.495801)
"2023","08","10","huntii",-109.1764054,40.89990594,222,"UtahPP",1706,"meters","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Utah",8,"18  Wyoming Basin","10.1  COLD DESERTS","10  NORTH AMERICAN DESERTS",c(-109.1764054, 40.89990594),"UT_13","UT    <br>       <br>   OID   76    <br>   State   UT    <br>   GridIDNo   13    <br>   Grid_ID   UT_13    <br>   Grid_ID_txt   13    <br>   Adoptions   <Null>    <br>   Static Grid ID   UT_13",c(-109.1764054, 40.89990594)
"2021","09","15","morrisoni",-109.177,40.89939,258,"UtahPP",1706,"meters","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Utah",8,"18  Wyoming Basin","10.1  COLD DESERTS","10  NORTH AMERICAN DESERTS",c(-109.177, 40.89939),"UT_13","UT    <br>       <br>   OID   76    <br>   State   UT    <br>   GridIDNo   13    <br>   Grid_ID   UT_13    <br>   Grid_ID_txt   13    <br>   Adoptions   <Null>    <br>   Static Grid ID   UT_13",c(-109.177, 40.89939)
"2021","09","15","morrisoni",-109.177,40.89948,258,"UtahPP",1706,"meters","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Utah",8,"18  Wyoming Basin","10.1  COLD DESERTS","10  NORTH AMERICAN DESERTS",c(-109.177, 40.89948),"UT_13","UT    <br>       <br>   OID   76    <br>   State   UT    <br>   GridIDNo   13    <br>   Grid_ID   UT_13    <br>   Grid_ID_txt   13    <br>   Adoptions   <Null>    <br>   Static Grid ID   UT_13",c(-109.177, 40.89948)
"2023","07","10","huntii",-109.1773848,40.89944624,191,"UtahPP",1706,"meters","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Utah",8,"18  Wyoming Basin","10.1  COLD DESERTS","10  NORTH AMERICAN DESERTS",c(-109.1773848, 40.89944624),"UT_13","UT    <br>       <br>   OID   76    <br>   State   UT    <br>   GridIDNo   13    <br>   Grid_ID   UT_13    <br>   Grid_ID_txt   13    <br>   Adoptions   <Null>    <br>   Static Grid ID   UT_13",c(-109.1773848, 40.89944624)
"2023","08","10","morrisoni",-109.177464,40.89950073,222,"UtahPP",1706,"meters","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Utah",8,"18  Wyoming Basin","10.1  COLD DESERTS","10  NORTH AMERICAN DESERTS",c(-109.177464, 40.89950073),"UT_13","UT    <br>       <br>   OID   76    <br>   State   UT    <br>   GridIDNo   13    <br>   Grid_ID   UT_13    <br>   Grid_ID_txt   13    <br>   Adoptions   <Null>    <br>   Static Grid ID   UT_13",c(-109.177464, 40.89950073)
